time/s	                cycle number	        ox/red	Ewe/V	        I/mA	        Capacity/mA.h	Unnamed: 6
401681.712657508	26.0	0	4.0380507	-90.009918	0.01246098396894667	
401681.8058574377	26.0	0	4.0370388	-90.005455	0.01479117708333333	
401681.909657368	26.0	0	4.0360079	-90.007362	0.0173863836034139	
401682.0386572769	26.0	0	4.034977	-90.002274	0.02061165896775987	
401682.1670571789	26.0	0	4.0339651	-90.002274	0.02382192213143243	
401682.3024570681	26.0	0	4.0329533	-90.004814	0.02720719636535644	
401682.4374569727	26.0	0	4.0319223	-90.004814	0.03058248127831353	
401682.5884568566	26.0	0	4.0308919	-90.008644	0.03435780193752713	
401682.7540567392	26.0	0	4.02988	-90.004814	0.03849814932801988	
401682.9092566231	26.0	0	4.0288682	-90.002907	0.04237847246042888	
401683.0752565004	26.0	0	4.0278563	-90.0131	0.04652882324896919	
401683.2624563612	26.0	0	4.0268445	-90.008644	0.05120921840964424	
401683.4378562276	26.0	0	4.0258136	-90.00354	0.05559459197235108	
401683.6228560882	26.0	0	4.0248017	-90.005455	0.06021997898483277	
401683.8188559487	26.0	0	4.0237899	-90.00354	0.06512038329696657	
401684.0090558082	26.0	0	4.0227785	-90.012466	0.06987577571402658	
401684.2060556524	26.0	0	4.0217667	-90.010551	0.07480118324661257	
401684.4054555062	26.0	0	4.0207357	-90.015007	0.07978660571628149	
401684.6296553425	26.0	0	4.0197239	-90.008644	0.08539208132722645	
401684.8450551799	26.0	0	4.0186739	-90.006096	0.09077754519907635	
401685.0722550154	26.0	0	4.0175667	-90.004181	0.09645803888956708	
401685.3178548305	26.0	0	4.0165548	-90.001625	0.1025985697275798	
401685.5468546562	26.0	0	4.015543	-90.002274	0.1083240685793559	
401685.7778544824	26.0	0	4.0145121	-90.00354	0.1140995396953159	
401686.0122543126	26.0	0	4.0135002	-90.0131	0.1199600214144389	
401686.256454133	26.0	0	4.0124698	-90.004181	0.1260655298461914	
401686.5102539435	26.0	0	4.0114007	-90.005455	0.1324110641229418	
401686.75865376	26.0	0	4.0103889	-90.001625	0.1386215919905769	
401687.0220535509	26.0	0	4.0093579	-90.012466	0.145207154018826	
401687.2834533639	26.0	0	4.0083461	-90.004814	0.1517427227126228	
401687.549253162	26.0	0	4.0073152	-90.004181	0.15838828995853	
401687.8156529674	26.0	0	4.0063033	-90.011833	0.1650488781674704	
401688.0674527814	26.0	0	4.0052915	-90.009277	0.1713444242134095	
401688.3474525714	26.0	0	4.0042415	-90.006096	0.1783450403705173	
401688.6362523586	26.0	0	4.003211	-90.008644	0.1855656650191413	
401688.9118521535	26.0	0	4.0021229	-90.007362	0.1924562613898384	
401689.2340519093	26.0	0	4.001111	-90.009918	0.2005119717729357	
401689.505651711	26.0	0	4.0000801	-90.0131	0.2073025662261116	
401689.8044514768	26.0	0	3.9990108	-90.006729	0.2147732098231846	
401690.1072512604	26.0	0	3.9979417	-90.004814	0.2223438671544394	
401690.4258510172	26.0	0	3.9969299	-90.006729	0.2303095305845473	
401690.7328507937	26.0	0	3.9958992	-90.011185	0.2379851759613885	
401691.0272505712	26.0	0	3.9948301	-90.006096	0.2453458013848199	
401691.3530503362	26.0	0	3.9938183	-90.000992	0.2534914859686958	
401691.6744500883	26.0	0	3.9928064	-90.008644	0.2615271738149855	
401691.9900498502	26.0	0	3.9917755	-90.011833	0.2694178511259291	
401692.3066496151	26.0	0	3.9907639	-90.009277	0.2773335406201681	
401692.6418493688	26.0	0	3.989733	-90.010551	0.2857142698830499	
401692.9608491249	26.0	0	3.9887021	-90.005455	0.2936899328973559	
401693.2966488823	26.0	0	3.9876902	-90.008644	0.3020856745524937	
401693.6156486385	26.0	0	3.9866786	-90.007362	0.3100613284602696	
401693.9552483894	26.0	0	3.9856477	-90.00354	0.3185520725614761	
401694.3142481251	26.0	0	3.9846168	-90.004814	0.327527825671302	
401694.6426478773	26.0	0	3.9836049	-90.009918	0.3357385113932292	
401694.9852476232	26.0	0	3.9825933	-90.000992	0.3443042091653613	
401695.349447357	26.0	0	3.9815814	-90.006096	0.35340997892295	
401695.6910470999	26.0	0	3.9805505	-90.010551	0.3619507155108982	
